,chart_img,caption,label,claim,explanation
5001,https://chartfc.s3.amazonaws.com/BestCompletedTestAverages.png,"
Highest completed career test averages above 50.",TRUE,No person from India got an average career test score higher than 60.,"There are only two people listed in the chart as being from India, and both of them have average scores below 60."
5002,https://chartfc.s3.amazonaws.com/China_population_distribution.JPG,Population distribution across the People's Republic of China by province/municipality/autonomous region. Colours indicate broad regional subdivisions. Macau does not have a large enough population to factor.,FALSE,The autonomous region of Tibet has a high population than Shanghai.,"This claim is false as the chart shows Shanghai colored red, a high population density, Tibet is colored green, a low population density. The caption also mentions that Macau is shown to its small population, emphasizing the fact that population distribution varies across different regions of China"
5003,https://chartfc.s3.amazonaws.com/Infaltion_usa.png,Graph of inflation rates from 2010-2023,TRUE,2015 had the lowest inflation rate between 2010-2023.,The bar for 2015 is the lowest bar on the chart.  
5004,https://chartfc.s3.amazonaws.com/FOIR_survey_resource_types.png,Visualization of findings from Student free online resource survey. Generated with Python and MatPlotLib.,FALSE,Students who reported using online resources for academic purposes also reported higher levels of stress,There is no information on the chart regarding stress levels of students who reported using online resources for academic purposes so this claim cannot be verified and is false
5005,https://chartfc.s3.amazonaws.com/2018_%2526_2017_Profile_of_US_Electric_Energy_Generation_from_Natural_and_Other_Gasses.jpg,2018 & 2017 Profile of US Electric Energy Generation from Natural and Other Gases,FALSE,The percentage of electric energy generated from other gases decreased from 2017 to 2018.,"The chart shows that the percentage of electric energy generated from other gases increased slightly from 2017 to 2018, from 4% to 5%. Therefore, the claim that the percentage of electric energy generated from other gases decreased from 2017 to 2018 is false."
5006,https://chartfc.s3.amazonaws.com/En-admin-growth.png,"I, User:Tariqabjotu, created this image using Microsoft Excel and Macromedia Fireworks. The data for the image is derived from Wikipedia:Administrators, Wikipedia:List of administrators, and User:NoSeptember/admincount. The raw data exists below. All data comes from the count at the end of the noted months. Article counts are merely estimates from Wikipedia:Size of Wikipedia and Wikipedia:Modelling Wikipedia's growth. -- tariqabjotu 16:55, 24 August 2006 (UTC)
MonthActiveSemi-AInactFormerArticle Count
Sep-0237349724
Oct-0237388500
Nov-0238493800
Dec-0239496000
Jan-03404101500
Feb-03404107400
Mar-034741112564
Apr-035441118000
May-036541130000
Jun-038643136737
Jul-039843145000
Aug-0310583153047
Sep-03114153161000
Oct-03121183169000
Nov-03128187177000
Dec-03143176191000
Jan-04153177202000
Feb-04166218219000
Mar-041932310241000
Apr-042152110257000
May-042402010276000
Jun-04253209295000
Jul-042593010316000
Aug-042703311338000
Sep-042923112360000
Oct-043122712383000
Nov-043362712410000
Dec-043603013438000
Jan-053683414463000
Feb-053813114486000
Mar-053943415514000
Apr-054183116546000
May-054323116578000
Jun-054583315615000
Jul-05417664115662000
Aug-05446664115710000
Sep-05496534615751000
Oct-05541774216800000
Nov-05572834118844000
Dec-05627954223893000
Jan-06667914824948000
Feb-06689924828998000
Mar-0669611947291053000
Apr-0673111847311108000
May-0673812071341166000
Jun-0675711875371223000
Jul-0678311875371288000
Aug-0678712983391355000
Sep-0680412881451411900",FALSE,The number of inactive administrators surpassed the number of semi-active administrators by the end of 2002.,"The chart shows that by December 2002, the number of inactive administrators exceeded the number of semi-active administrators, and this trend continued the years."
5007,https://chartfc.s3.amazonaws.com/Cine8.jpg,grafico 8,TRUE,The number of people who prefer tea is greater than those who prefer coffee.,"According to the chart, the green bar representing tea is higher than the orange bar representing coffee, indicating that a greater percentage of people prefer tea."
5008,https://chartfc.s3.amazonaws.com/Wiki_secteur_ecomundo.png,SERVICE AREA BREAKDOWN,TRUE,The chart shows the breakdown of service areas.,"The chart shows the different service areas and their corresponding percentages, an overview of the distribution of services in the area."
5009,"https://chartfc.s3.amazonaws.com/Wikipedia_top_25_articles_(April_15_to_21,_2018).png","Horizontal bar chart of the  most popular Wikipedia articles for the week (April 15 to 21, 2018).
Made with Python and the matplotlib library",FALSE,The chart displays the most popular Wikipedia articles of all time.,"The chart only shows the most popular articles for a specific week in 2018, not the most popular articles of all time. The title of the chart also indicates that it is for a specific time period, not an overall ranking."
5010,https://chartfc.s3.amazonaws.com/20210827_Global_surface_temperature_bar_chart_-_bars_color-coded_by_El_Ni%25C3%25B1o_and_La_Ni%25C3%25B1a_intensity.png,"Bar chart of global surface temperature, with bars color-coded by El Niño and La Niña intensity.
Chart shows correlation of the (regional) El Niño–Southern Oscillation to global mean surface temperature. Suggested caption:

Colored bars show how El Niño years (red, regional warming) and La Niña years (blue, regional cooling) relate to overall global warming. El Niño years usually correspond to average global temperature increases, and La Niña years usually contribute to average global temperature decreases.
El Niño and La Niña intensity data is based on a year extending, roughly, from July of one year to June of the following year. Accordingly, I formed 12-month averages of global mean surface temperature anomalies from HadCRUT data extending from July to June, rather than the conventional calendar-year averaging.
The height of each bar is determined by temperature change for that time period, and the color of the bar is determined by the El Niño and La Niña intensity category in that time period.
The dark background, and black outlines of the individual bars, enable the colors to be seen more vividly.

El Niño and La Niña intensity data: https://ggweather.com/enso/oni.htm
14 August 2021 archive thereof: https://web.archive.org/web/20210814091839/https://ggweather.com/enso/oni.htm
Source explains: The Oceanic Niño Index (ONI) has become the de-facto standard that NOAA uses for identifying El Niño (warm) and La Niña (cool) events in the tropical Pacific.  It is the running 3-month mean SST anomaly for the Niño 3.4 region (i.e., 5oN-5oS, 120o-170oW).  Events are defined as 5 consecutive overlapping 3-month periods at or above the +0.5o anomaly for warm (El Niño) events and at or below the -0.5 anomaly for cold (La Niña) events.  The threshold is further broken down into Weak (with a 0.5 to 0.9 SST anomaly), Moderate (1.0 to 1.4), Strong (1.5 to 1.9) and Very Strong (≥ 2.0) events.  For the purpose of this report for an event to be categorized as weak, moderate, strong or very strong it must have equaled or exceeded the threshold for at least 3 consecutive overlapping 3-month periods.
Source for temperature data: https://www.metoffice.gov.uk/hadobs/hadcrut4/data/current/time_series/HadCRUT.4.6.0.0.monthly_ns_avg.txt
21 March 2021 archive thereof: https://web.archive.org/web/20210321090452/https://www.metoffice.gov.uk/hadobs/hadcrut4/data/current/time_series/HadCRUT.4.6.0.0.monthly_ns_avg.txt
MetOffice's description of data file format: https://www.metoffice.gov.uk/hadobs/hadcrut4/data/current/series_format.html
13 March 2021 archive thereof: https://web.archive.org/web/20210313052050/https://www.metoffice.gov.uk/hadobs/hadcrut4/data/current/series_format.html
Most of the XML text for this SVG file was automatically generated by an adaptation of the Warming stripes bar chart spreadsheet linked below:


 General concept above; examples below.
Warming stripes (composite)Warming stripes bar chart
Bar chart (vertical)Pie chart
Line chartsScatterplot
I've uploaded .xlsx (Microsoft Excel) spreadsheets that automatically generate XML code for charts in SVG format.
You simply paste or enter your data into the spreadsheet, and specify image dimensions, number of grid lines, font sizes, etc. The spreadsheet instantly and automatically generates a column of XML code that you simply copy and paste into a text editor and save as an "".svg"" file. The spreadsheets produce lean SVG code, avoiding the ""extra stuff"" that Inkscape inserts. They should save you time in creating SVG charts.
Feedback and suggestions on my talk page are welcome. RCraig09 (talk) 23:41, 19 February 2021 (UTC)

Click HOW TO for detailed explanation.
Click HERE to download spreadsheets.
Example SVG files: Category:SVG diagrams created with spreadsheet.
Warming stripes — Accepts a single dataset and converts to SVG code portraying Ed Hawkins' warming stripes graphics. User chooses vertical or horizontal stripes; normal or reverse data ordering; or from a variety of geometric shapes (updated 4 June 2021). . . . . Click here to see examples of warming stripes embedded in different shapes.
Warming stripes bar chart — Accepts a single dataset and creates a conventional bar chart whose individual bars/columns are coloured according to Dr. Hawkins' warming stripes colour scheme. Alternate option: choose one colour for ascending bars and another colour for descending bars. (updated 27 Jan 2022)
Line charts — Accepts up to five datasets. (updated 25 Jan 2022)
Vertical bar charts (column charts) — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the Y level (usually=0) from which columns rise or fall; user chooses to keep or ignore negative input values. (updated 14 May 2022)
Horizontal bar charts — Accepts up to six datasets. Toggle between clustered and stacked charts; user can adjust ""Yfloor""—the value (usually=0) from which bars extend; user chooses to keep or ignore negative input values. (updated 27 Jan 2022)
Scatter plots — Accepts up to five datasets. (updated 25 Jan 2022)
Pie charts — Accepts a single dataset of up to 36 items. (updated 7 Oct 2022)",FALSE,The global average temperature has remained constant over the past 70 years.,"The chart shows an upward trend in the global average temperature over the period 1950-2020, indicating that the claim is false."
